benchmark,algorithm,source_run,point,makespan,latency,cost,energy
Montage_25,QL-NSGA-III,3,17,3361.6990313641836,14282.39014920373,4661.826493846154,12008703.707692308
Montage_25,QL-NSGA-III,3,18,3368.2723339994,15600.483610483778,2959.7342569230764,11709235.953846153
Montage_25,QL-NSGA-III,3,19,3373.985246562501,13234.489321535457,6249.846949230769,13316691.338461539
Montage_25,QL-NSGA-III,3,20,3386.735246562501,14157.79115073317,5244.2674876923065,12652419.885384616
Montage_25,QL-NSGA-III,3,21,3398.0384403665867,13258.544649206731,6213.43999076923,13333531.561538463
Montage_25,QL-NSGA-III,3,22,3400.059367280648,14838.93112810997,4113.9514938461525,12216806.20769231
Montage_25,QL-NSGA-III,3,23,3411.2744760426685,14266.533671183897,5561.500410769229,11219675.76153846
Montage_25,QL-NSGA-III,3,24,3413.874835561899,15673.207202325724,2542.7136061538463,11964501.262307696
Montage_25,QL-NSGA-III,3,25,3425.1581103515628,14864.029988876198,4075.5180323076916,12214391.784615386
Montage_25,QL-NSGA-III,3,26,3450.7005534705527,13914.09653225661,5770.0656,12043509.47
Montage_25,QL-NSGA-III,3,27,3505.8841007031256,15223.27886830829,4457.70083076923,10116677.461538462
Montage_25,QL-NSGA-III,3,28,3553.389014116587,16186.380268049881,2959.767836923077,10808207.223846154
Montage_25,QL-NSGA-III,3,29,3613.2636603485576,14477.062573422478,4919.429564615386,11443079.00923077
Montage_25,QL-NSGA-III,3,30,3668.580952457933,16754.785256874995,3930.1881030769237,10360681.146153845
Montage_25,QL-NSGA-III,3,31,3675.949028125001,15310.217667268633,3970.3667538461536,11406439.277692309
Montage_25,QL-NSGA-III,3,32,3679.194576616587,14183.737480507813,5709.9822984615375,11133943.676923078
Montage_25,QL-NSGA-III,3,33,3713.5760183954335,15390.756737539064,4465.296599999999,10113163.999999998
Montage_25,QL-NSGA-III,3,34,3721.0750135126214,16131.869767752407,3343.742333846154,10631944.607692305
Montage_25,QL-NSGA-III,3,35,3745.9973199399037,14250.54041383113,5608.87999076923,11180709.061538462
Montage_25,QL-NSGA-III,3,36,3750.310679807693,15460.979586835938,4357.6907599999995,10099220.600000001
Montage_25,QL-NSGA-III,3,37,3766.936074702524,17034.8161700661,3506.396913846154,10556707.907692308
Montage_25,QL-NSGA-III,3,38,3835.3788300420674,15301.480313272234,4331.46418,11114220.74
Montage_25,QL-NSGA-III,3,39,3862.135802109376,16540.22005823918,2728.1123338461543,10949014.607692307
Montage_25,QL-NSGA-III,3,40,3882.655128753005,15057.386448647838,4825.044256923076,10979245.953846151
Montage_25,QL-NSGA-III,3,41,3911.159848954327,16451.215564753606,3857.6789076923083,10330503.615384614
Montage_25,QL-NSGA-III,3,42,4064.5782233954333,16953.816794480168,3450.607298461539,10582513.676923076
Montage_25,QL-NSGA-III,3,43,4150.882161601562,17099.370804107566,3537.041215384616,10542533.23076923
Montage_25,QL-NSGA-III,3,44,4162.933345640023,17233.847707671273,3026.816109230769,10778540.438461538
Montage_25,QL-NSGA-III,3,45,4174.038255973557,17169.99261009615,2698.310913846154,11404330.87769231
Montage_25,QL-NSGA-III,3,46,4235.233773533652,18672.305347487978,4287.713103076922,10195306.146153845
Montage_25,QL-NSGA-III,3,47,4278.614157043269,18081.6484052524,2928.5946061538466,10823973.292307692
Montage_25,QL-NSGA-III,3,48,4302.03670685697,18739.1082808113,4186.610795384615,10242071.530769229
Montage_25,QL-NSGA-III,3,49,4321.683961051682,16795.36710040264,2293.9155292307696,11179917.608461542
Montage_25,QL-NSGA-III,3,50,4336.32736880108,16512.966882142424,2730.228955384616,11400336.100769233
Montage_25,QL-NSGA-III,3,51,4339.93720030048,17045.779062133413,3438.1864938461545,10620566.207692308
Montage_25,QL-NSGA-III,3,52,4340.911102743389,17398.986464741585,4514.058138461538,10026892.076923076
Montage_25,QL-NSGA-III,3,53,4342.878726054688,17809.21731320012,1984.623487692308,11260611.915384615
Montage_25,QL-NSGA-III,3,54,4353.023143569711,17874.945723242185,3145.510061538462,10659920.92307692
Montage_25,QL-NSGA-III,3,55,4358.276092866586,17594.216824597355,4218.608907692307,10163553.615384614
Montage_25,QL-NSGA-III,3,56,4378.128726054688,18524.028159804686,2259.1188723076925,11133642.684615383
Montage_25,QL-NSGA-III,3,57,4378.237195820312,17795.850994786655,3913.4685230769232,10304697.846153846
Montage_25,QL-NSGA-III,3,58,4390.643624101562,16864.33159919471,2187.614221538462,11166717.523076924
Montage_25,QL-NSGA-III,3,59,4592.795249741585,17195.27648169471,4113.20576,10244615.6
Montage_25,QL-NSGA-III,3,60,4600.583516826922,17203.064846006608,4101.419221538462,10250067.523076924
Montage_25,QL-NSGA-III,3,61,4678.131621796875,18540.527119453123,2993.027333846154,10794169.607692305
Montage_25,QL-NSGA-III,3,62,4698.428084528245,18048.88757114183,3661.760795384615,10421126.530769229
Montage_25,QL-NSGA-III,3,63,4747.997617791465,16444.336598999398,3731.016144615385,10485116.36923077
Montage_25,QL-NSGA-III,3,64,4747.997617791465,16449.528481965142,3723.1584523076926,10488750.984615386
Montage_25,QL-NSGA-III,3,65,4851.8890577163465,17652.080287244593,3768.1019138461543,10371937.907692308
Montage_25,QL-NSGA-III,3,66,5391.861352554087,21447.394178428483,1322.4866830769233,11565539.916153846
Montage_25,QL-NSGA-III,3,67,6011.587933671876,21439.21737010817,1963.6166830769228,11744167.416153848
Montage_25,QL-NSGA-III,3,68,6036.379708539662,20595.24005914964,3443.948801538462,10617900.823076924
Montage_25,OVEA-style,2,1,3039.3088848497596,13920.503447298677,5158.334215384614,11298021.67076923
Montage_25,OVEA-style,2,2,3054.653764239784,14273.52121071815,4661.493032307691,11571364.284615386
Montage_25,OVEA-style,2,3,3078.6943609675473,14326.619460516831,4546.593256923075,11650536.423846154
Montage_25,OVEA-style,2,4,3181.72342671274,14235.217608146031,4676.699446153845,11203117.162307693
Montage_25,OVEA-style,2,5,3186.3125919831728,14470.925060652044,4336.21941076923,12195211.231538463
Montage_25,OVEA-style,2,6,3195.046058783053,15247.27628651142,3856.0922569230765,11634294.393846154
Montage_25,OVEA-style,2,7,3202.723436478365,14871.302685003004,4406.957103076922,11342246.616153846
Montage_25,OVEA-style,2,8,3208.438119510216,15067.42891203726,3774.5256,11652729.47
Montage_25,OVEA-style,2,9,3219.099252587139,15271.331614182693,3819.685298461538,11651134.616923079
Montage_25,OVEA-style,2,10,3251.829034555288,14820.471856268028,3798.037753846154,11939798.807692308
Montage_25,OVEA-style,2,11,3251.8328973287257,14699.980574810703,3991.3459846153846,12356977.739230769
Montage_25,OVEA-style,2,12,3251.884850664062,15304.107912259617,3767.243221538461,11539432.993076924
Montage_25,OVEA-style,2,13,3253.9568172085337,14814.572513647836,4164.377676923076,11847523.593846155
Montage_25,OVEA-style,2,14,3257.037918740986,14746.529569795672,4254.4621384615375,11225222.546923077
Montage_25,OVEA-style,2,15,3257.885260820312,14957.102798674881,3949.1470676923072,11926888.185384616
Montage_25,OVEA-style,2,16,3264.56779678185,15489.387236409253,3135.9574876923075,11948102.385384617
Montage_25,OVEA-style,2,17,3267.116568554687,14586.644820117186,4152.19618,11790339.8
Montage_25,OVEA-style,2,18,3272.129376796874,14737.849968861177,4310.895026153845,11240849.992307693
Montage_25,OVEA-style,2,19,3275.596896508413,14788.522012869595,3847.061333846153,11955262.577692308
Montage_25,OVEA-style,2,20,3275.596896508413,14805.473884408057,3834.864375384615,12589997.800769232
Montage_25,OVEA-style,2,21,3275.885275703124,14592.029640324523,4145.065529230769,11836265.10846154
Montage_25,OVEA-style,2,22,3275.8860911328115,14724.035902481977,3954.939026153846,12373817.962307693
Montage_25,OVEA-style,2,23,3283.3822134765614,14784.576609134616,3852.8697953846145,11939114.500769231
Montage_25,OVEA-style,2,24,3283.385260820312,14781.202292521037,3858.7836061538455,11968686.262307694
Montage_25,OVEA-style,2,25,3283.385260820312,15097.099337292671,3397.45399076923,11697019.531538462
Montage_25,OVEA-style,2,26,3283.9085653665866,14785.102067313706,3852.7586769230766,11971473.123846153
Montage_25,OVEA-style,2,27,3288.893516817909,14451.286557409854,4372.155830769229,11501034.96153846
Montage_25,OVEA-style,2,28,3288.893516817909,14635.439978837137,4093.469676923077,11629942.653846152
Montage_25,OVEA-style,2,29,3291.169762358773,14805.285628335336,3820.909641538461,11930116.723076925
Montage_25,OVEA-style,2,30,3296.4233948587735,15522.163534486179,3083.5154107692306,11836400.761538463
Montage_25,OVEA-style,2,31,3300.1733948587735,14712.344827022236,3965.696683076923,12057884.916153846
Montage_25,OVEA-style,2,32,3300.174210288461,14801.369030673082,3828.1382569230764,11982861.423846154
Montage_25,OVEA-style,2,33,3307.957896397235,14962.982691604571,3585.208872307692,12183177.684615387
Montage_25,OVEA-style,2,34,3307.9617591706724,14809.15739498498,3816.351718461538,11988313.346923077
Montage_25,OVEA-style,2,35,3307.9617591706724,14985.175771183898,3549.975949230769,12111526.80846154
Montage_25,OVEA-style,2,36,3337.0396805709133,14734.258541865987,3936.580523076922,12287181.756153846
Montage_25,OVEA-style,2,37,3337.0396805709133,14851.029298019832,3749.4843692307686,11888666.948461538
Montage_25,OVEA-style,2,38,3341.214933188101,14528.180878188105,4226.161298461537,11140494.146923076
Montage_25,OVEA-style,2,39,3353.1506506009605,14850.728386304083,4060.4882569230763,11690068.923846155
Montage_25,OVEA-style,2,40,3369.94264741286,15053.751152346755,3753.9274876923073,11864177.385384616
Montage_25,OVEA-style,2,41,3399.19264741286,15624.951597040264,2923.393872307692,11757455.184615387
Montage_25,OVEA-style,2,42,3400.292451069711,15089.351370964545,3387.3044107692303,12013568.731538462
Montage_25,OVEA-style,2,43,3415.5798929597354,14916.794436000606,3648.441718461538,11892778.346923077
Montage_25,OVEA-style,2,44,5419.44257484976,21196.09091428185,5158.725599999999,10037859.47
Montage_25,OVEA-style,2,45,5548.868678554687,21721.122633933293,4630.545375384614,9993202.330769232
Montage_25,OVEA-style,2,46,5748.169413428487,20297.133782893638,4314.957836923076,10181357.223846156
Montage_25,QMOEA/D-AWA-style,3,1,3592.386373813101,14901.92260260517,4871.212523076922,9944250.816153849
Montage_25,QMOEA/D-AWA-style,3,2,4129.237353789063,16396.407158891227,5006.211599999999,9799244.0
